id,listing_url,season,host_response_time,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,room_type,accommodates,bedrooms,price,minimum_nights,number_of_reviews,review_scores_rating
790,https://www.airbnb.com/rooms/22285851,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,2478,1,10,4.10
791,https://www.airbnb.com/rooms/21522260,Spring_2025,within an hour,95%,95%,email/phone/work_email,Praha 2,Entire home/apt,4,2,1886,2,256,4.93
792,https://www.airbnb.com/rooms/21533358,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 1,Entire home/apt,2,1,1200,1,434,4.85
793,https://www.airbnb.com/rooms/22293234,Spring_2025,within an hour,100%,83%,email/phone,Praha 7,Entire home/apt,4,1,904,3,13,4.54
794,https://www.airbnb.com/rooms/22319388,Spring_2025,within a few hours,100%,94%,email/phone,Praha 8,Entire home/apt,2,1,1235,7,22,5.00
795,https://www.airbnb.com/rooms/22320060,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 5,Entire home/apt,2,1,1428,2,98,4.81
796,https://www.airbnb.com/rooms/22337068,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,3,1,1266,2,381,4.78
797,https://www.airbnb.com/rooms/21547221,Spring_2025,within an hour,100%,100%,email/phone,Praha 5,Entire home/apt,3,1,2429,2,286,4.99
798,https://www.airbnb.com/rooms/21576958,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,2,1,1764,2,40,4.90
799,https://www.airbnb.com/rooms/22351628,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 5,Entire home/apt,2,1,2710,2,139,4.90
800,https://www.airbnb.com/rooms/21579914,Spring_2025,within an hour,100%,100%,phone,Praha 1,Entire home/apt,5,2,1549,2,280,4.76
801,https://www.airbnb.com/rooms/21614880,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,2,2180,2,153,4.95
802,https://www.airbnb.com/rooms/21622375,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1388,2,226,4.77
804,https://www.airbnb.com/rooms/22394805,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,2,1,2375,2,215,4.99
805,https://www.airbnb.com/rooms/21641484,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,2,1,773,3,327,4.91
806,https://www.airbnb.com/rooms/21647865,Spring_2025,within an hour,100%,100%,email/phone,Praha 4,Entire home/apt,2,1,1356,3,185,4.97
807,https://www.airbnb.com/rooms/21679194,Spring_2025,within an hour,100%,100%,email/phone,Praha 9,Entire home/apt,4,2,1019,1,525,4.94
808,https://www.airbnb.com/rooms/21686811,Spring_2025,within an hour,100%,99%,email/phone,Praha 7,Entire home/apt,4,1,1620,3,149,4.95
809,https://www.airbnb.com/rooms/22398049,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 4,Entire home/apt,4,2,1003,2,157,4.75
810,https://www.airbnb.com/rooms/22413709,Spring_2025,within an hour,98%,85%,email/phone,Praha 3,Entire home/apt,4,2,1381,1,11,4.09
811,https://www.airbnb.com/rooms/22444710,Spring_2025,within an hour,98%,85%,email/phone,Praha 3,Entire home/apt,4,2,1481,1,7,4.14
812,https://www.airbnb.com/rooms/22448788,Spring_2025,within an hour,100%,99%,email/phone,Praha 7,Entire home/apt,4,1,955,1,69,4.90
813,https://www.airbnb.com/rooms/22464549,Spring_2025,within an hour,98%,85%,email/phone,Praha 3,Entire home/apt,4,2,1481,1,19,4.32
814,https://www.airbnb.com/rooms/22467648,Spring_2025,within an hour,100%,99%,phone,Praha 2,Entire home/apt,2,1,1351,2,428,4.78
815,https://www.airbnb.com/rooms/22468380,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,3317,2,73,4.96
816,https://www.airbnb.com/rooms/22478111,Spring_2025,within an hour,100%,100%,email/phone,Praha 8,Entire home/apt,6,1,1542,1,260,4.85
817,https://www.airbnb.com/rooms/22485557,Spring_2025,within an hour,100%,100%,email/phone,Praha 5,Entire home/apt,2,1,1559,2,424,4.97
818,https://www.airbnb.com/rooms/22531505,Spring_2025,within an hour,100%,92%,email/phone,Praha 5,Entire home/apt,3,1,1522,1,162,4.94
819,https://www.airbnb.com/rooms/22557524,Spring_2025,within an hour,100%,70%,email/phone,Praha 7,Entire home/apt,5,1,1978,3,52,4.65
820,https://www.airbnb.com/rooms/21794956,Spring_2025,within a few hours,100%,56%,email/phone/work_email,Praha 7,Entire home/apt,5,1,1406,6,42,4.86
821,https://www.airbnb.com/rooms/21798420,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,2,1,1626,2,382,4.90
822,https://www.airbnb.com/rooms/22638103,Spring_2025,within an hour,100%,95%,email/phone,Praha 1,Entire home/apt,4,1,3439,1,44,4.70
823,https://www.airbnb.com/rooms/22645863,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1625,1,62,4.47
824,https://www.airbnb.com/rooms/22684344,Spring_2025,within a few hours,100%,92%,email/phone,Praha 2,Entire home/apt,4,1,927,3,86,4.98
825,https://www.airbnb.com/rooms/22687615,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1922,4,247,4.69
826,https://www.airbnb.com/rooms/22696043,Spring_2025,within an hour,100%,99%,email/phone,Praha 5,Entire home/apt,3,1,982,2,6,4.17
827,https://www.airbnb.com/rooms/21823124,Spring_2025,within an hour,100%,99%,email/phone,Praha 7,Entire home/apt,4,2,2782,2,174,4.93
828,https://www.airbnb.com/rooms/21844838,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,3,2,2084,1,190,4.79
829,https://www.airbnb.com/rooms/21855056,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 1,Entire home/apt,4,2,2025,1,375,4.56
830,https://www.airbnb.com/rooms/21855892,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 1,Entire home/apt,4,1,2181,1,231,4.48
831,https://www.airbnb.com/rooms/21860531,Spring_2025,within an hour,98%,85%,email/phone,Praha 3,Entire home/apt,2,1,1219,1,39,4.44
832,https://www.airbnb.com/rooms/22696235,Spring_2025,within an hour,100%,99%,email/phone,Praha 5,Entire home/apt,4,1,1387,2,7,3.71
833,https://www.airbnb.com/rooms/22784067,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 8,Entire home/apt,3,1,1768,2,61,4.77
834,https://www.airbnb.com/rooms/22861451,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,5,2,2268,2,126,4.94
835,https://www.airbnb.com/rooms/21910706,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,2,2032,2,15,4.93
836,https://www.airbnb.com/rooms/21945200,Spring_2025,within an hour,100%,87%,email/phone,Praha 3,Entire home/apt,2,1,2289,1,145,4.92
837,https://www.airbnb.com/rooms/22898360,Spring_2025,within an hour,100%,98%,email/phone,Praha 13,Entire home/apt,2,1,2578,1,57,4.86
838,https://www.airbnb.com/rooms/22899657,Spring_2025,within an hour,100%,98%,email/phone,Praha 13,Entire home/apt,4,1,3029,1,45,4.93
839,https://www.airbnb.com/rooms/22900681,Spring_2025,within an hour,100%,98%,email/phone,Praha 13,Entire home/apt,5,3,5063,1,43,4.95
840,https://www.airbnb.com/rooms/22902454,Spring_2025,within an hour,100%,100%,email/phone,Praha 8,Entire home/apt,4,1,1879,1,222,4.95
841,https://www.airbnb.com/rooms/22915794,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 8,Entire home/apt,2,1,894,1,127,4.78
842,https://www.airbnb.com/rooms/22918963,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 8,Entire home/apt,3,2,1089,1,140,4.74
843,https://www.airbnb.com/rooms/22919195,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 8,Entire home/apt,2,2,1026,1,123,4.82
844,https://www.airbnb.com/rooms/21948411,Spring_2025,within an hour,100%,100%,email/phone,Praha 6,Entire home/apt,4,1,2301,1,36,4.92
845,https://www.airbnb.com/rooms/21961297,Spring_2025,within a few hours,100%,98%,email/phone/work_email,Praha 7,Entire home/apt,4,2,3464,3,162,4.98
846,https://www.airbnb.com/rooms/22919855,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 8,Entire home/apt,3,1,983,1,119,4.76
847,https://www.airbnb.com/rooms/22919884,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 8,Entire home/apt,2,1,1032,1,136,4.85
848,https://www.airbnb.com/rooms/22923222,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,3,1,1862,2,300,4.67
849,https://www.airbnb.com/rooms/22930541,Spring_2025,within a few hours,100%,50%,email/phone,Praha 4,Entire home/apt,2,1,1214,2,42,4.60
850,https://www.airbnb.com/rooms/22936987,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,2,2325,3,174,4.78
851,https://www.airbnb.com/rooms/22973245,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1954,2,248,4.85
852,https://www.airbnb.com/rooms/23020753,Spring_2025,within an hour,100%,100%,email/phone,Praha 7,Entire home/apt,3,1,1615,3,22,4.86
853,https://www.airbnb.com/rooms/23032761,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 2,Entire home/apt,5,1,943,2,226,4.43
854,https://www.airbnb.com/rooms/23036890,Spring_2025,within an hour,100%,99%,email/phone,Praha 1,Entire home/apt,2,1,1453,3,241,4.92
855,https://www.airbnb.com/rooms/23052990,Spring_2025,within an hour,100%,98%,email/phone,Praha 10,Entire home/apt,2,1,1295,3,50,4.70
856,https://www.airbnb.com/rooms/23053226,Spring_2025,within an hour,100%,98%,email/phone,Praha 10,Entire home/apt,3,1,1423,4,23,4.65
857,https://www.airbnb.com/rooms/23053259,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,3,1,1485,2,29,4.72
858,https://www.airbnb.com/rooms/22000967,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1076,2,531,4.90
859,https://www.airbnb.com/rooms/22001919,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,3,1,1162,2,483,4.87
860,https://www.airbnb.com/rooms/22018512,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1076,2,507,4.90
861,https://www.airbnb.com/rooms/22025344,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,5,1,1609,1,367,4.89
862,https://www.airbnb.com/rooms/22025436,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,4,1,1364,2,309,4.86
863,https://www.airbnb.com/rooms/22031421,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1519,1,305,4.84
864,https://www.airbnb.com/rooms/22050414,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1076,2,501,4.86
865,https://www.airbnb.com/rooms/23097051,Spring_2025,within an hour,100%,99%,email/phone,Praha 1,Entire home/apt,2,1,1873,3,239,4.89
866,https://www.airbnb.com/rooms/23145581,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,5,2,2250,2,72,4.83
867,https://www.airbnb.com/rooms/23158551,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,1697,4,61,4.59
868,https://www.airbnb.com/rooms/23194117,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 1,Entire home/apt,4,1,2466,1,123,4.85
869,https://www.airbnb.com/rooms/23195074,Spring_2025,within an hour,100%,98%,phone,Praha 1,Entire home/apt,2,1,1273,2,191,4.63
870,https://www.airbnb.com/rooms/24055825,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 7,Entire home/apt,4,2,1607,2,140,4.82
871,https://www.airbnb.com/rooms/24068499,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 3,Entire home/apt,4,1,1055,2,262,4.61
872,https://www.airbnb.com/rooms/24072293,Spring_2025,within an hour,100%,100%,email/phone,Praha 4,Entire home/apt,5,1,1781,1,173,4.75
873,https://www.airbnb.com/rooms/23235589,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,5,2,2250,2,83,4.81
874,https://www.airbnb.com/rooms/23307552,Spring_2025,within an hour,100%,100%,email/phone,Praha 5,Entire home/apt,2,1,1224,4,36,4.58
875,https://www.airbnb.com/rooms/23354259,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,2,5937,2,84,4.86
876,https://www.airbnb.com/rooms/23374750,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,2,1953,2,290,4.88
877,https://www.airbnb.com/rooms/24076122,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1634,2,458,4.79
878,https://www.airbnb.com/rooms/24081454,Spring_2025,within an hour,100%,99%,email/phone,Praha 14,Entire home/apt,2,1,1100,2,123,4.81
879,https://www.airbnb.com/rooms/23428645,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,3,2295,3,246,4.59
880,https://www.airbnb.com/rooms/23474899,Spring_2025,within a day,100%,84%,email/phone,Praha 1,Entire home/apt,4,2,6195,1,175,4.94
881,https://www.airbnb.com/rooms/23525612,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,1,1592,3,269,4.88
882,https://www.airbnb.com/rooms/24216440,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,1340,2,253,4.47
883,https://www.airbnb.com/rooms/24218196,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,5,2,2340,2,79,4.94
884,https://www.airbnb.com/rooms/23556723,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 3,Entire home/apt,4,1,1599,1,115,4.58
885,https://www.airbnb.com/rooms/23578693,Spring_2025,within an hour,100%,89%,email/phone,Praha 6,Entire home/apt,4,2,3712,2,113,4.92
886,https://www.airbnb.com/rooms/23579103,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,5,2,2132,2,79,4.90
887,https://www.airbnb.com/rooms/23608950,Spring_2025,within an hour,100%,96%,email/phone,Praha 5,Entire home/apt,3,1,1608,2,164,4.86
888,https://www.airbnb.com/rooms/23619432,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 3,Entire home/apt,3,1,1194,1,280,4.88
889,https://www.airbnb.com/rooms/24255785,Spring_2025,within an hour,100%,89%,email/phone,Praha 7,Entire home/apt,3,1,1016,2,205,4.87
890,https://www.airbnb.com/rooms/24272457,Spring_2025,within an hour,100%,100%,email/phone,Praha 4,Entire home/apt,2,1,1420,5,59,4.93
891,https://www.airbnb.com/rooms/24273637,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,2,3312,2,440,4.99
892,https://www.airbnb.com/rooms/24292587,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 3,Entire home/apt,4,1,2000,3,34,4.85
893,https://www.airbnb.com/rooms/23642585,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1359,1,476,4.63
894,https://www.airbnb.com/rooms/23642972,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1377,2,435,4.63
895,https://www.airbnb.com/rooms/23684226,Spring_2025,within an hour,100%,99%,email/phone,Praha 7,Entire home/apt,3,1,808,2,213,4.91
896,https://www.airbnb.com/rooms/23685048,Spring_2025,within an hour,100%,100%,email/phone,Praha 7,Entire home/apt,2,1,1148,1,179,4.77
897,https://www.airbnb.com/rooms/23685844,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1585,1,418,4.88
898,https://www.airbnb.com/rooms/24319287,Spring_2025,within a few hours,100%,86%,email/phone,Praha 7,Entire home/apt,2,1,1710,2,102,4.75
899,https://www.airbnb.com/rooms/24322626,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,2,1782,2,292,4.65
900,https://www.airbnb.com/rooms/24343900,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,5,2,1879,2,271,4.65
901,https://www.airbnb.com/rooms/24387117,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,1,1518,2,199,4.83
902,https://www.airbnb.com/rooms/24395217,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,5,2,2158,2,52,4.83
903,https://www.airbnb.com/rooms/24399812,Spring_2025,within an hour,100%,100%,phone,Praha 2,Entire home/apt,2,1,967,1,134,4.61
904,https://www.airbnb.com/rooms/23719921,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,1136,5,67,4.64
905,https://www.airbnb.com/rooms/23738474,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,2467,1,518,4.88
906,https://www.airbnb.com/rooms/23769208,Spring_2025,within a few hours,100%,42%,email/phone,Praha 10,Entire home/apt,2,1,1761,2,10,4.60
907,https://www.airbnb.com/rooms/24407533,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,1,1453,3,273,4.61
908,https://www.airbnb.com/rooms/24444179,Spring_2025,within an hour,100%,98%,email/phone,Praha 4,Entire home/apt,5,1,1148,6,26,4.88
909,https://www.airbnb.com/rooms/23782206,Spring_2025,within an hour,99%,99%,email/phone,Praha 2,Entire home/apt,2,1,1064,2,72,4.83
910,https://www.airbnb.com/rooms/23782360,Spring_2025,within an hour,99%,99%,email/phone,Praha 2,Entire home/apt,4,1,1436,2,31,4.77
911,https://www.airbnb.com/rooms/23782524,Spring_2025,within an hour,99%,99%,email/phone,Praha 2,Entire home/apt,2,1,1231,2,361,4.81
912,https://www.airbnb.com/rooms/23823252,Spring_2025,within an hour,100%,96%,email/phone,Praha 4,Entire home/apt,2,1,1155,4,127,4.98
913,https://www.airbnb.com/rooms/23847309,Spring_2025,within an hour,100%,100%,email/phone,Praha 5,Entire home/apt,4,1,1700,2,122,4.84
914,https://www.airbnb.com/rooms/23850925,Spring_2025,within an hour,100%,99%,email/phone,Praha 8,Entire home/apt,2,1,1088,2,106,4.54
915,https://www.airbnb.com/rooms/24464202,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,5,1,1517,2,208,4.64
916,https://www.airbnb.com/rooms/24481420,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 9,Entire home/apt,5,1,1582,2,192,4.89
917,https://www.airbnb.com/rooms/24482328,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 9,Entire home/apt,5,1,1582,2,219,4.92
918,https://www.airbnb.com/rooms/24488877,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 5,Entire home/apt,1,1,1189,2,56,4.75
919,https://www.airbnb.com/rooms/24533820,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1648,2,261,4.79
920,https://www.airbnb.com/rooms/23855275,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1711,1,169,4.78
921,https://www.airbnb.com/rooms/23878596,Spring_2025,within an hour,100%,99%,email/phone,Praha 8,Entire home/apt,4,1,4519,2,97,4.66
922,https://www.airbnb.com/rooms/23889990,Spring_2025,within an hour,100%,100%,phone,Praha 1,Entire home/apt,2,1,963,2,161,4.74
923,https://www.airbnb.com/rooms/23901932,Spring_2025,within an hour,100%,97%,email/phone,Praha 3,Entire home/apt,2,1,1081,1,134,4.90
924,https://www.airbnb.com/rooms/23913566,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 5,Entire home/apt,4,1,1039,2,130,4.70
925,https://www.airbnb.com/rooms/24591745,Spring_2025,within an hour,100%,100%,email/phone,Praha 7,Entire home/apt,3,1,1122,2,278,4.90
926,https://www.airbnb.com/rooms/24664193,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,2,2116,3,206,4.79
927,https://www.airbnb.com/rooms/24672971,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1577,2,489,4.89
928,https://www.airbnb.com/rooms/24702755,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 1,Entire home/apt,2,1,1247,1,400,4.89
929,https://www.airbnb.com/rooms/24770246,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1225,2,336,4.86
930,https://www.airbnb.com/rooms/23966621,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 1,Entire home/apt,5,1,2521,1,89,4.80
931,https://www.airbnb.com/rooms/23970802,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,2,2828,2,195,4.92
932,https://www.airbnb.com/rooms/23994976,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,3,1,949,2,156,4.90
933,https://www.airbnb.com/rooms/24026594,Spring_2025,within an hour,100%,100%,email/phone,Praha 5,Entire home/apt,4,1,1219,3,151,4.79
934,https://www.airbnb.com/rooms/25569079,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,3,1,1755,1,358,4.83
935,https://www.airbnb.com/rooms/24891209,Spring_2025,within an hour,100%,100%,phone,Praha 5,Entire home/apt,4,1,1761,3,185,4.63
936,https://www.airbnb.com/rooms/24904149,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,4,2,1821,2,329,4.85
937,https://www.airbnb.com/rooms/24974577,Spring_2025,within a few hours,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,4,1,2175,4,63,4.81
938,https://www.airbnb.com/rooms/24977783,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,2,1614,2,236,4.47
939,https://www.airbnb.com/rooms/25030636,Spring_2025,within an hour,100%,99%,email/phone,Praha 2,Entire home/apt,3,1,1298,1,473,4.73
940,https://www.airbnb.com/rooms/25608435,Spring_2025,within an hour,100%,98%,email/phone,Praha 2,Entire home/apt,4,1,1534,2,362,4.84
941,https://www.airbnb.com/rooms/25671307,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,3,1,1884,1,183,4.77
942,https://www.airbnb.com/rooms/25730177,Spring_2025,within an hour,100%,100%,email/phone,Praha 8,Entire home/apt,4,1,1800,1,247,4.86
943,https://www.airbnb.com/rooms/25731709,Spring_2025,within an hour,100%,100%,email/phone,Praha 8,Entire home/apt,4,1,1350,1,243,4.91
944,https://www.airbnb.com/rooms/25755950,Spring_2025,within an hour,100%,98%,email/phone,Praha 10,Entire home/apt,2,1,1574,3,230,4.95
945,https://www.airbnb.com/rooms/25043880,Spring_2025,within an hour,100%,99%,email/phone,Praha 1,Entire home/apt,3,1,1273,1,379,4.70
946,https://www.airbnb.com/rooms/25050459,Spring_2025,within an hour,100%,100%,phone,Praha 2,Entire home/apt,2,1,1157,3,193,4.66
947,https://www.airbnb.com/rooms/25125576,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 8,Entire home/apt,1,1,836,1,128,4.82
948,https://www.airbnb.com/rooms/25147445,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 8,Entire home/apt,1,1,824,1,131,4.81
949,https://www.airbnb.com/rooms/25147793,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 8,Entire home/apt,1,1,827,1,128,4.84
950,https://www.airbnb.com/rooms/25147968,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 8,Entire home/apt,1,1,870,1,151,4.82
951,https://www.airbnb.com/rooms/25217612,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 3,Entire home/apt,2,1,1749,3,170,4.67
952,https://www.airbnb.com/rooms/25230745,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,2078,4,183,4.73
953,https://www.airbnb.com/rooms/25833691,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1649,2,228,4.89
954,https://www.airbnb.com/rooms/25915527,Spring_2025,within an hour,100%,100%,email/phone,Praha 5,Entire home/apt,4,2,2191,1,324,4.98
955,https://www.airbnb.com/rooms/25942164,Spring_2025,within a few hours,100%,95%,email/phone,Praha 1,Entire home/apt,2,1,2711,2,6,5.00
956,https://www.airbnb.com/rooms/25241822,Spring_2025,within an hour,100%,96%,email/phone,Praha 7,Entire home/apt,4,1,2220,1,66,4.77
957,https://www.airbnb.com/rooms/25251673,Spring_2025,within a few hours,100%,56%,email/phone,Praha 7,Entire home/apt,2,1,3240,2,58,4.93
958,https://www.airbnb.com/rooms/25989382,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,1278,3,180,4.75
959,https://www.airbnb.com/rooms/26000089,Spring_2025,within an hour,100%,100%,email/phone,Praha 6,Entire home/apt,2,1,1243,2,206,4.87
960,https://www.airbnb.com/rooms/26026692,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,2,1594,4,222,4.87
961,https://www.airbnb.com/rooms/26047211,Spring_2025,within an hour,80%,100%,email/phone/work_email,Praha 7,Entire home/apt,2,1,9623,2,14,4.43
962,https://www.airbnb.com/rooms/26068889,Spring_2025,within an hour,100%,100%,email/phone,Praha 5,Entire home/apt,4,1,1011,2,92,4.78
963,https://www.airbnb.com/rooms/26101034,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,1453,2,333,4.73
964,https://www.airbnb.com/rooms/25281605,Spring_2025,within a few hours,100%,95%,email/phone,Praha 1,Entire home/apt,4,1,2812,5,69,4.90
965,https://www.airbnb.com/rooms/25349588,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,3,1,1291,2,218,4.59
966,https://www.airbnb.com/rooms/26107251,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 7,Entire home/apt,2,1,799,2,206,4.70
967,https://www.airbnb.com/rooms/26107662,Spring_2025,within an hour,100%,99%,email/phone,Praha 1,Entire home/apt,2,1,1653,2,252,4.78
968,https://www.airbnb.com/rooms/26131294,Spring_2025,within an hour,90%,100%,email/phone,Praha 3,Entire home/apt,4,1,1275,4,65,4.74
969,https://www.airbnb.com/rooms/26149749,Spring_2025,within an hour,100%,99%,email/phone,Praha 5,Entire home/apt,4,2,1298,2,6,4.00
970,https://www.airbnb.com/rooms/26150859,Spring_2025,within an hour,89%,98%,email/phone,Praha 4,Entire home/apt,3,1,1649,2,130,4.89
971,https://www.airbnb.com/rooms/26185576,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,2,2850,3,358,4.99
972,https://www.airbnb.com/rooms/25367201,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,2,2812,4,207,4.93
973,https://www.airbnb.com/rooms/25369286,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,3,1,1146,2,225,4.36
974,https://www.airbnb.com/rooms/25390709,Spring_2025,within an hour,100%,90%,email/phone,Praha 6,Entire home/apt,4,1,747,3,220,4.85
975,https://www.airbnb.com/rooms/25422097,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1245,2,194,4.85
976,https://www.airbnb.com/rooms/26208886,Spring_2025,within an hour,90%,97%,email/phone,Praha 2,Entire home/apt,4,1,1836,2,101,4.78
977,https://www.airbnb.com/rooms/26216842,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,1,1033,4,97,4.78
978,https://www.airbnb.com/rooms/26217620,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 1,Entire home/apt,4,1,1397,1,229,4.42
